id,name,price,rating,url
4336890661,"Видеокарта Palit RTX5070 Infinity 3 OC 12ГБ, RET (ne75070s19k9-gb2050s)",84438,5.0,https://market.yandex.ru/card/videokarta-palit-rtx5070-infinity-3-oc-12gb-ret-ne75070s19k9-gb2050s/4336890661
4617076104,"Видеокарта MSI RTX 5070 12G VENTUS 2X 12ГБ, RET",85162,,https://market.yandex.ru/card/videokarta-msi-rtx-5070-12g-ventus-2x-12gb-ret/4617076104
4373572431,Видеокарта Palit GeForce RTX 5070 INFINITY 3 OC 12GB (NE75070S19K9-GB2050S),85238,5.0,https://market.yandex.ru/card/videokarta-palit-geforce-rtx-5070-infinity-3-oc-12gb-ne75070s19k9-gb2050s/4373572431
4349246482,Видеокарта MSI GeForce RTX 5070 12G VENTUS 3X OC,87911,,https://market.yandex.ru/card/videokarta-msi-geforce-rtx-5070-12g-ventus-3x-oc/4349246482
4617038199,"Видеокарта MSI RTX 5070 12G VENTUS 3X 12ГБ, RET",88077,5.0,https://market.yandex.ru/card/videokarta-msi-rtx-5070-12g-ventus-3x-oc-12gb-ret/4617038199
4515847555,Видеокарта PALIT GeForce RTX 5070 GamingPro-S 12GB (NE75070019K9-GB2050U),88219,5.0,https://market.yandex.ru/card/videokarta-palit-nvidia-geforce-rtx-5070-gamingpro-s-gddr7/4515847555
4549970234,Видеокарта Zotac RTX5070 SOLID OC 12GB GDDR7 192bit 3xDP HDMI 3FAN PREMIUM PACK,88232,5.0,https://market.yandex.ru/card/videokarta-zotac-rtx5070-solid-oc-12gb-gddr7-192bit-3xdp-hdmi-3fan-premium-pack/4549970234
4691549098,Zotac PCI-E 4.0 RTX 5070 TWIN EDGE OC NVIDIA GeForce (ZT-B50700H-10P) черный,88574,,https://market.yandex.ru/card/zotac-pci-e-40-rtx-5070-twin-edge-oc-nvidia-geforce-zt-b50700h-10p-chernyy/4691549098
4306993094,Msi Shadow 2X GeForce RTX 5070 12G SHADOW 2X OC,88596,,https://market.yandex.ru/card/videokarta-msi-geforce-rtx-5070-12g-shadow-2x-oc/4306993094
4586452343,Palit GamingPro PA-RTX5070 GAMINGPRO-S,89059,,https://market.yandex.ru/card/palit-gamingpro-pa-rtx5070-gamingpro-s/4586452343
5073489308,Видеокарта Palit NVIDIA GeForce RTX 5070 WHITE OC 12GB GDDR7 192bit 3xDP HDMI 3FAN RTL белая,89773,,https://market.yandex.ru/card/videokarta-palit-rtx5070-white-oc-12gb-gddr7-192bit-3xdp-hdmi-3fan-rtl/5073489308
103832396427,Видеокарта Gigabyte RTX5070 AERO OC 12GB GDDR7 192bit 3xDP HDMI 3FAN RTL,100230,5.0,https://market.yandex.ru/card/videokarta-gigabyte-rtx5070-aero-oc-12gb-gddr7-192bit-3xdp-hdmi-3fan-rtl/103832396427
103833578981,Видеокарта Gigabyte RTX 5070 12gb 192bit GDDR7 GV-N5070GAMING OC-12GD 1.0,100561,5.0,https://market.yandex.ru/card/gigabyte-gv-n5070gaming-oc-12gd-10-chernyy/103833578981
4900692488,"ASUS Видеокарта The SFF-Ready Prime GeForce RTX 5070 12 ГБ GDDR7 PCIe 5.0, PRIME-RTX5070-12G",100673,5.0,https://market.yandex.ru/card/asus-videokarta-the-sff-ready-prime-geforce-rtx-5070-12-gb-gddr7-pcie-50-prime-rtx5070-12g/4900692488
103832400936,Видеокарта Gigabyte RTX5070 GAMING OC 12GB GDDR7 192bit 3xDP HDMI 3FAN RTL,101497,5.0,https://market.yandex.ru/card/videokarta-gigabyte-rtx5070-gaming-oc-12gb-gddr7-192bit-3xdp-hdmi-3fan-rtl/103832400936
5114419606,Видеокарта PCIE16 RTX5070 12GB RTX 5070 12G VENTUS 2X OC MSI,101929,,https://market.yandex.ru/card/videokarta-pcie16-rtx5070-12gb-rtx-5070-12g-ventus-2x-oc-msi/5114419606
4535464617,Видеокарта MSI GeForce RTX 5070 12G Ventus 2X,102576,,https://market.yandex.ru/card/videokarta-msi-geforce-rtx-5070-12g-ventus-2x/4535464617
4620051200,Видеокарта MSI (G5070-12V2C) GeForce RTX 5070 12G VENTUS 2X OC,102792,,https://market.yandex.ru/card/videokarta-msi-g5070-12v2c-geforce-rtx-5070-12g-ventus-2x-oc/4620051200
4401364302,"Видеокарта Asus PCI-E PRIME-RTX5070-O12G NVIDIA GeForce RTX 5070 12 Гб, 192 бит, черный",102999,,https://market.yandex.ru/card/videokarta-asus-pci-e-prime-rtx5070-o12g-nvidia-geforce-rtx-5070-12-gb-192-bit-chernyy/4401364302
102679320269,Видеокарта Msi GeForce RTX 4070 Ti VENTUS 3X E1 12G OC,111637,5.0,https://market.yandex.ru/card/videokarta-msi-geforce-rtx-4070-ti-ventus-3x-e1-12g-oc/102679320269
102494214579,"Видеокарта MSI GeForce RTX 4070 Ti Ventus 3X E1 12G OC, официальная гарантия",117543,4.9,https://market.yandex.ru/card/videokarta-msi-geforce-rtx-4070-ti-ventus-3x-e1-12g-oc/102494214579
102679318585,Видеокарта MSI RTX4070Ti VENTUS 3X E1 12GB OC RTL,121763,4.8,https://market.yandex.ru/card/videokarta-msi-rtx4070ti-ventus-3x-e1-12gb-oc-rtl/102679318585
102496369989,Видеокарта nVidia GeForce RTX 4070 Ti Ventus 3X E1 12G OC,146483,,https://market.yandex.ru/card/videokarta-msi-nvidia-geforce-rtx-4070-ti-ventus-3x-e1-12g-oc/102496369989
4818024159,"Оперативная память COMPIT CMPTDDR516GBD6000 DDR5, 16GB, 6000MHZ, dimm",23030,5.0,https://market.yandex.ru/card/operativnaya-pamyat-compit-cmptddr516gbd6000-ddr5-16gb-6000mhz-dimm/4818024159
103719093202,Indilinx Оперативная память 16Gb DDR5-6000 DIMM (IND-ID5P60SP16X),25012,,https://market.yandex.ru/card/indilinx-operativnaya-pamyat-16gb-ddr5-6000-dimm-ind-id5p60sp16x/103719093202
4511666335,Оперативная память Apacer NOX 16GB DDR5-6000 DIMM Black (AH5U16G60C622MBAA-1),25755,,https://market.yandex.ru/card/operativnaya-pamyat-apacer-nox-16gb-ddr5-6000-dimm-black-ah5u16g60c622mbaa-1/4511666335
4846176200,"Оперативная память Netac Shadow II (NTSWD5P60SP-16W) белый, 16Gb DDR5 6000MHz",27633,4.9,https://market.yandex.ru/card/operativnaya-pamyat-netac-shadow-ii-ntswd5p60sp-16w-belyy-16gb-ddr5-6000mhz/4846176200
4818041180,"Оперативная память COMPIT 16ГБ CMPTDDR516GBD6000A, 6000МГц, DIMM, DDR5, RGB-подсветка",28700,5.0,https://market.yandex.ru/card/operativnaya-pamyat-compit-cmptddr516gbd6000a-16gbrgb-ddr5-16gb-6000mhz-udimm/4818041180
4846176201,"Модуль памяти Netac Shadow II NTSWD5P60SP-16K 1х16 Гб, DDR 5 DIMM 6000 МГц",29007,4.9,https://market.yandex.ru/card/pamyat-ddr5-16gb-6000mhz-netac-ntswd5p60sp-16k-shadow-ii-rtl-gaming-pc5-48000-cl38-dimm-288-pin-135v-intel-s/4846176201
5157490352,Оперативная память Netac Shadow III 16Gb DDR5-6000 DIMM (NTSHD5P60SP-16KC),27052,,https://market.yandex.ru/card/netac-operativnaya-pamyat-shadow-iii-16gb-ddr5-6000-dimm-ntshd5p60sp-16kc/5157490352
4332182431,"Оперативная память Kingston DIMM 1x16Гб, 48000МБ/с 6000",34922,,https://market.yandex.ru/card/kingston-modul-pamyati-kf560c36bbe2a-16/4332182431
4623911691,"Оперативная память Netac Shadow II White (NTSWD5P60DP-32W) DDR 5 DIMM 32Gb (16Gbx2), 6000Mhz",56187,4.9,https://market.yandex.ru/card/operativnaya-pamyat-netac-shadow-ii-white-ntswd5p60dp-32w-ddr-5-dimm-32gb-16gbx2-6000mhz/4623911691
4872812895,"Оперативная память Compit CMPTDDR516GBD6000A-2, DDR5, 32ГБ, 6000МГц, 2x16ГБ",56413,5.0,https://market.yandex.ru/card/operativnaya-pamyat-compit-cmptddr516gbd6000a-2-6000mhz-32gb-dimm/4872812895
103198696568,Оперативная память Teamgroup Team Group DDR5 T-Create Expert 32GB (2x16GB) 6000MHz CL30 (30-36-36-76) 1.35V Black,56876,4.9,https://market.yandex.ru/card/operativnaya-pamyat-team-group-ddr5-t-create-expert-32gb-2x16gb-6000mhz-cl30-30-36-36-76-135v-black-ctced532g6000hc30dc0/103198696568
103836023770,"Оперативная память A-Data XPG Lancer DDR5 - 2x 16GB, 6000 МГц, DIMM, CL30, RTL (ax5u6000c3016g-dtlabwh)",57234,5.0,https://market.yandex.ru/card/operativnaya-pamyat-a-data-xpg-lancer-ddr5---2x-16gb-6000-mgts-dimm-cl30-rtl-ax5u6000c3016g-dtlabwh/103836023770
4627633814,Память оперативная Kingston KF560C36BBE2-32 DIMM DDR5 32GB 6000MT/s CL36 черный,57354,,https://market.yandex.ru/card/pamyat-operativnaya-kingston-kf560c36bbe2-32-dimm-ddr5-32gb-6000mts-cl36-chernyy/4627633814
103836025891,"Оперативная память A-Data XPG Caster DDR5 - 2x 16GB, 6000 МГц, DIMM, CL30, RTL (ax5u6000c3016g-dccargy)",57511,5.0,https://market.yandex.ru/card/operativnaya-pamyat-a-data-xpg-caster-ddr5---2x-16gb-6000-mgts-dimm-cl30-rtl-ax5u6000c3016g-dccargy/103836025891
5149287435,"Оперативная память Kingston Fury Impact, DDR5, 32GB (2x16GB), 6000MHz, CL38, ECC SO-DIMM",57596,,https://market.yandex.ru/card/operativnaya-pamyat-kingston-fury-impact-ddr5-32gb-2x16gb-6000mhz-cl38-ecc-so-dimm/5149287435
4333214582,Оперативная память Kingston FURY Beast White RGB EXPO 32Gb (2x16Gb) DDR5-6000 DIMM (KF560C30BWEAK2-32),57930,,https://market.yandex.ru/card/operativnaya-pamyat-kingston-fury-beast-white-rgb-expo-32gb-2x16gb-ddr5-6000-dimm-kf560c30bweak2-32/4333214582
103590730332,Оперативная память Fury Beast White KF560C36BWE2-16,52889,,https://market.yandex.ru/card/operativnaya-pamyat-kingston-fury-beast-white-kf560c36bwe2-16/103590730332
102209173724,"Оперативная память Patriot Viper Venom PVVR532G680C34K DDR5 - 2x 16ГБ 6800МГц, DIMM, Ret",52894,,https://market.yandex.ru/card/operativnaya-pamyat-patriot-viper-venom-pvvr532g680c34k-ddr5---2x-16gb-6800mgts-dimm-ret/102209173724
103196692338,Оперативная память Teamgroup Team Group DDR5 32GB (2x16GB) 6000MHz pc-48000 T-Create Expert CL38 1.25V Black (CTCED532G6000HC38ADC01),52980,4.9,https://market.yandex.ru/card/operativnaya-pamyat-team-group-ddr5-32gb-2x16gb-6000mhz-pc-48000-t-create-expert-cl38-125v-black-ctced532g6000hc38adc01/103196692338
4824473902,"Оперативная память DDR5 32 ГБ (2x16 ГБ) 6000MHz CL46, Micron A-die, разгоняющая память для настольных ПК Diy игровые, совместимая с Intel XMP3.0 и AMD Expo, Reletech DDR5 Ultra",53146,4.7,https://market.yandex.ru/card/operativnaya-pamyat-ddr5-32-gb-2x16-gb-6000mhz-cl46-micron-a-die-razgonyayushchaya-pamyat-dlya-nastolnykh-pk-diy-igrovyye-sovmestimaya-s-intel-xmp30-i-amd-expo-reletech-ddr5-ultra/4824473902
4824477692,"Оперативная память DDR5 32 ГБ (2x16 ГБ) 6000MHz CL46, разгоняющая память для настольных ПК Diy игровые, совместимая с Intel XMP3.0 и AMD Expo, Micron A-die, Reletech DDR5 Ultra",53146,4.6,https://market.yandex.ru/card/operativnaya-pamyat-ddr5-32-gb-2x16-gb-6000mhz-cl46-razgonyayushchaya-pamyat-dlya-nastolnykh-pk-diy-igrovyye-sovmestimaya-s-intel-xmp30-i-amd-expo-micron-a-die-reletech-ddr5-ultra/4824477692
103034246637,Оперативная память Fury Renegade Silver/Black RGB KF572C38RSA-24,53174,,https://market.yandex.ru/card/operativnaya-pamyat-kingston-fury-renegade-silverblack-rgb-kf572c38rsa-24/103034246637
4872894377,"Оперативная память COMPIT CMPTDDR516GBD6000-2, черный, DDR5 32Gb (2*16GB) 6000MHZ Udimm",53593,,https://market.yandex.ru/card/operativnaya-pamyat-compit-cmptddr516gbd6000-2-chernyy-ddr5-32gb-216gb-6000mhz-udimm/4872894377
4425556061,Оперативная память Crucial Pro DDR5 32GB Kit (16GBx2) 6000MHz Совместимость с Intel XMP 3.0 и AMD EXPO,53608,5.0,https://market.yandex.ru/card/operativnaya-pamyat-ddr5-32gb-kit-16gbx2-6000mhz-sovmestimost-s-intel-xmp-30-i-amd-expo/4425556061
103831090175,"Оперативная память A-Data XPG Lancer DDR5 - 2x 16GB, 6000 МГц, DIMM, CL34, RTL (ax5u6000c3416g-dtlabrwh)",55292,4.9,https://market.yandex.ru/card/operativnaya-pamyat-a-data-xpg-lancer-ddr5---2x-16gb-6000-mgts-dimm-cl34-rtl-ax5u6000c3416g-dtlabrwh/103831090175
5092456497,"Оперативная память DDR5 V-COLOR OLED XFinity+ 32 ГБ (AMD EXPO) 6000 30-38-38-76, 2x16 ГБ, OTMXFAL1660830KWK",55850,5.0,https://market.yandex.ru/card/operativnaya-pamyat-ddr5-v-color-oled-xfinity-32-gb-amd-expo-6000-30-38-38-76-2x16-gb-otmxfal1660830kwk/5092456497
103565991142,Оперативная память Kingston DDR5 32GB (2x16GB) 6000Mhz PC-48000 Fury Beast White RGB CL36 1.35V (KF560C36BWE2AK2-32),55886,5.0,https://market.yandex.ru/card/operativnaya-pamyat-kingston-ddr5-32gb-2x16gb-6000mhz-pc-48000-fury-beast-white-rgb-cl36-135v-kf560c36bwe2ak2-32/103565991142
102628240589,Оперативная память Adata XPG LANCER Blade RGB 32GB (2x16Gb) DDR5-6400 PC-51200 CL32 1.4V BLACK,55886,4.9,https://market.yandex.ru/card/operativnaya-pamyat-adata-xpg-lancer-blade-rgb-32gb-2x16gb-ddr5-6400-pc-51200-cl32-14v-black/102628240589
103781037045,Оперативная память Adata XPG LANCER RGB 32Gb (2x16Gb) DDR5-6000 DIMM (AX5U6000C3416G-DTLABRBK),55886,4.8,https://market.yandex.ru/card/operativnaya-pamyat-adata-xpg-lancer-rgb-32gb-2x16gb-ddr5-6000-dimm-ax5u6000c3416g-dtlabrbk/103781037045
103204122890,Оперативная память Adata DIMM 32GB DDR5-6000 (AX5U6000C3016G-DCLARWH),55886,4.9,https://market.yandex.ru/card/operativnaya-pamyat-adata-dimm-32gb-ddr5-6000-ax5u6000c3016g-dclarwh/103204122890
103806455756,Оперативная память G.skill RIPJAWS M5 NEO RGB 32Gb (2x16Gb) DDR5-6000 DIMM (F5-6000J3636F16GX2-RM5NRW),56009,5.0,https://market.yandex.ru/card/gskill-operativnaya-pamyat-ripjaws-m5-neo-rgb-32gb-2x16gb-ddr5-6000-dimm-f5-6000j3636f16gx2-rm5nrw/103806455756
4876138575,Память DDR5 2x16GB 6000MHz A-Data AX5U6000C3616G-DTLABBK XPG Lancer Blade RTL Gaming PC5-48000 CL36 DIMM ECC 288-pin 1.35В kit dual rank с радиатором RTL,56054,,https://market.yandex.ru/card/pamyat-ddr5-2x16gb-6000mhz-a-data-ax5u6000c3616g-dtlabbk-xpg-lancer-blade-rtl-pc5-48000-cl36-dimm-ecc-288-pin-135v-kit-dual-rank-s-radiatorom-rtl/4876138575
103831090174,"Оперативная память A-Data XPG Lancer DDR5 - 2x 16GB, 6000 МГц, DIMM, CL30, RTL (ax5u6000c3016g-dtlabrwh)",58094,5.0,https://market.yandex.ru/card/operativnaya-pamyat-a-data-xpg-lancer-ddr5---2x-16gb-6000-mgts-dimm-cl30-rtl-ax5u6000c3016g-dtlabrwh/103831090174
4778122029,"Модули памяти Netac Shadow III NTSHD5P60DP-32KC C38 DDR 5 DIMM 32Gb (16Gbx2) 6000Mhz, серый",58607,5.0,https://market.yandex.ru/card/moduli-pamyati-netac-shadow-iii-ntshd5p60dp-32kc-c38-ddr-5-dimm-32gb-16gbx2-6000mhz-seryy/4778122029
103094390545,Оперативная память ADATA XPG Lancer Blade RGB AX5U6000C3016G-DTLABRBK 32GB,58800,4.5,https://market.yandex.ru/card/operativnaya-pamyat-adata-xpg-lancer-blade-rgb-ax5u6000c3016g-dtlabrbk-32gb/103094390545
4542649529,Мини - компьютер New AMD 6600H ES/6900HX ES Version Mini PC Windows10/11 2.5G network port 2*DDR5 4800Mhz WIFI6 Support 64GB RAM Gaming Business Office Design Computer 16G+256G,59626,,https://market.yandex.ru/card/mini---kompyuter-new-amd-6600h-es6900hx-es-version-mini-pc-windows1011-25g-network-port-2ddr5-4800mhz-wifi6-support-64gb-ram-gaming-business-office-design-computer-16g256g/4542649529
103195829459,Оперативная память Kingston DDR5 48Gb 6000Mhz pc-48000 FURY Renegade Silver XMP CL32 1.35V (KF560C32RS-48),60217,,https://market.yandex.ru/card/operativnaya-pamyat-kingston-ddr5-48gb-6000mhz-pc-48000-fury-renegade-silver-xmp-cl32-135v-kf560c32rs-48/103195829459
4770448231,Оперативная память ADATA XPG LANCER Blade RGB 2x16Gb DDR5-6000 DIMM (AX5U6000C3616G-DTLABRWH) белый,60344,4.9,https://market.yandex.ru/card/operativnaya-pamyat-adata-xpg-lancer-blade-rgb-2x16gb-ddr5-6000-dimm-ax5u6000c3616g-dtlabrwh-belyy/4770448231
4457576586,Оперативная память Crucial Pro 32GB (2x16 ГБ) DDR5 UDIMM 6000MHz White Белый (CP2K16G60C36U5W),60389,,https://market.yandex.ru/card/operativnaya-pamyat-crucial-pro-32gb-2x16-gb-ddr5-udimm-6000mhz-white-belyy-cp2k16g60c36u5w/4457576586
4504518781,Оперативная память Adata XPG LANCER Blade 32Gb (2x16Gb) DDR5-6000 DIMM White (AX5U6000C3616G-DTLABWH),60464,5.0,https://market.yandex.ru/card/operativnaya-pamyat-adata-xpg-lancer-blade-32gb-2x16gb-ddr5-6000-dimm-white-ax5u6000c3616g-dtlabwh/4504518781
4728710373,Colorful GeForce GTX 1660 SUPER 6GB GDDR6 Игровая графическая карта,18810,,https://market.yandex.ru/card/colorful-geforce-gtx-1660-super-6gb-gddr6-igrovaya-graficheskaya-karta/4728710373
4476789791,"Видеокарта GIGABYTE GV-N166SOC-6GD, GeForce GTX 1660 Super, GDDR6, 6ГБ",28413,,https://market.yandex.ru/card/videokarta-gigabyte-gv-n166soc-6gd-geforce-gtx-1660-super-gddr6-6gb/4476789791
4790161649,"Игровой компьютер RISTEQ, I5 3570, GTX 1660 Super 6GB, 8GB DDR3, SSD 128GB, БП 600W, Baza case",54995,4.5,https://market.yandex.ru/card/igrovoy-kompyuter-risteq-i5-3570-gtx-1060-6gb-8gb-ddr3-ssd-128gb-bp-600w-baza-case/4790161649
4578923316,"Игровой компьютер (Intel Core i7-7700, RAM 32 ГБ, SSD 256 ГБ, NVIDIA GeForce GTX 1660 SUPER), белый",64211,3.7,https://market.yandex.ru/card/belyy-kompovoy-intel-core-i7-7700-gtx-1660-super-6gb-ddr3-32gb-ssd-256gb/4578923316
103773365210,Брелок ORPHANBERG,315,,https://market.yandex.ru/card/dakimakura-mini-igra-v-kalmara-shrek/103773365210
103826489977,Подушка дакимакура Шрек,1403,4.8,https://market.yandex.ru/card/podushka-dakimakura-shrek/103826489977
103072415828,Подушка дакимакура Шрек,1403,4.8,https://market.yandex.ru/card/podushka-dakimakura-shrek/103072415828
103072415824,Подушка дакимакура Шрек,1403,4.8,https://market.yandex.ru/card/podushka-dakimakura-shrek/103072415824
103072415826,Подушка дакимакура Шрек,1403,4.8,https://market.yandex.ru/card/podushka-dakimakura-shrek/103072415826
4854189117,"Мягкая и очаровательная плюшевая игрушка ""Монстр Шрек"" размером 35 см для украшения комнаты. Плюшевый Шрек в виде подвески.",1424,,https://market.yandex.ru/card/myagkaya-i-ocharovatelnaya-plyushevaya-igrushka-monstr-shrek-razmerom-35-sm-dlya-ukrasheniya-komnaty-plyushevyy-shrek-v-vide-podveski/4854189117
5342410559,"Jada Toys Shrek Metalfigs Donkey / Детская игрушка: металлическая фигурка Осла из Шрека, для детей от 8 лет",1425,,https://market.yandex.ru/card/jada-toys-shrek-metalfigs-donkey--detskaya-igrushka-metallicheskaya-figurka-osla-iz-shreka-dlya-detey-ot-8-let/5342410559
103273736832,Подушка дакимакура Том Холланд,1426,,https://market.yandex.ru/card/podushka-dakimakura-tom-kholland/103273736832
103065364295,Подушка дакимакура Зендея,1426,5.0,https://market.yandex.ru/card/podushka-dakimakura-zendeya/103065364295
4842874460,"Компьютер Cubi NUC AI 1UMG-060BRU (Intel Core Ultra 7 155H, 1.4 GHz - 4.8 GHz, No RAM, No HDD/SSD, DVD нет, Intel Arc Graphics, 120W, No OS, черный, 0.625 кг, 936-B20911-060)",78942,,https://market.yandex.ru/card/kompyuter-cubi-nuc-ai-1umg-060bru-intel-core-ultra-7-155h-14-ghz---48-ghz-no-ram-no-hddssd-dvd-net-intel-arc-graphics-120w-no-os-chernyy-0625-kg-936-b20911-060/4842874460
4665793770,"ASUS NUC 15 Pro NUC15CRHU5, (Intel Core Ultra 5 225H, 16 ГБ, 512 ГБ, Intel Arc Graphics, Win11) Wi-Fi 7, BT5.4, черный",79214,,https://market.yandex.ru/card/asus-nuc-15-pro-nuc15crhu5-intel-core-ultra-5-225h-16-gb-512-gb-intel-arc-graphics-win11-wi-fi-7-bt54-chernyy/4665793770
103589599862,"Ноутбук Lenovo Thinkbook 14 G7 IML 14"", 2024, IPS, Intel Core Ultra 7 155H 1.4ГГц, 16-ядерный, 8ГБ DDR5, 512ГБ SSD, Intel Arc, без операционной системы, серый [21mr001bgq]",80428,,https://market.yandex.ru/card/noutbuk-lenovo-thinkbook-14-g7-iml-14-ips-intel-core-ultra-7-155h-14ggts-16-yadernyy-8gb-ddr5-512gb-ssd-intel-arc-bez-operatsionnoy-sistemy-seryy-21mr001bgq/103589599862
4962458622,"Мини-компьютер Процессор i7-10750H, Windows 11, 32 ГБ DDR4 RAM, SSD NVME 1 ТБ",80673,,https://market.yandex.ru/card/mini-kompyuter-protsessor-i7-10750h-windows-11-32-gb-ddr4-ram-ssd-nvme-1-tb/4962458622
4817069881,"Ноутбук Acer Aspire Go 14 AG14-71M-72H5 Intel Core Ultra 7 155H, 16ГБ, 512 ГБ, Intel Arc Graphics, 14"" 1920x1200 60Гц IPS, noOS (NX. JFWCD.003)",81155,,https://market.yandex.ru/card/noutbuk-acer-aspire-go-14-ag14-71m-72h5-intel-core-ultra-7-155h-16gb-512-gb-intel-arc-graphics-14-1920x1200-60gts-ips-noos-nx-jfwcd003/4817069881
4308291343,"Lenovo Thinkbook 16 G7 IML Ноутбук 16"", Intel Core Ultra 7 155H, RAM 16 ГБ, SSD 512 ГБ, Intel Arc Graphics, Без системы, (21MS003GGQ), серый, Русская раскладка",81276,,https://market.yandex.ru/card/lenovo-thinkbook-16-g7-iml-noutbuk-16-intel-core-ultra-7-155h-ram-16-gb-ssd-512-gb-intel-arc-graphics-bez-sistemy-21ms003ggq-seryy-russkaya-raskladka/4308291343
5138228803,"Компьютер Relise, Intel Core Ultra 7 265KF, 8 ГБ DDR5, 256 ГБ SSD M2, GeForce GT 730 2 ГБ, Windows 11",81655,,https://market.yandex.ru/card/nastolnyy-kompyuter-relise-intel-core-ultra-7-265kf-8-gb-ddr5-256-gb-ssd-m2-nvidia-geforce-gt-730---2-gb-windows-11-pro/5138228803
4958714718,"Мини-компьютер Процессор i7 12650H, Windows 11, 32 ГБ DDR4 RAM, SSD NVME 512 ГБ",81775,,https://market.yandex.ru/card/mini-kompyuter-protsessor-i7-12650h-windows-11-32-gb-ddr4-ram-ssd-nvme-512-gb/4958714718
103687974018,Процессор Intel Core Ultra 7-265KF LGA1851 OEM,30486,5.0,https://market.yandex.ru/card/protsessor-intel-core-ultra-7-265kf-lga1851-oem/103687974018
4695707736,"Процессор U7 265к, Intel Core Ultra7 265K OEM (3.9-5.5GHz, 20 ядер 20 потоков, 33MB L3, 3nm технология, 65-125W)",32259,5.0,https://market.yandex.ru/card/protsessor-u7-265k-intel-core-ultra7-265k-oem-39-55ghz-20-yader-20-potokov-33mb-l3-3nm-tekhnologiya-65-125w/4695707736
103650422524,Процессор Intel Core Ultra 7-265K LGA1851 OEM,34409,5.0,https://market.yandex.ru/card/protsessor-intel-core-ultra-7-265k-lga1851-oem/103650422524
5316139605,"Процессор Intel Core Ultra 7 265KF, LGA 1851, BOX (BX80768265KF)",39588,,https://market.yandex.ru/card/protsessor-intel-core-ultra-7-265kf-lga-1851-box-bx80768265kf/5316139605
5283595416,"Процессор Intel Core Ultra 7 265KF, LGA 1851, BOX (BX80768265KF)",40209,,https://market.yandex.ru/card/protsessor-intel-core-ultra-7-265kf-lga-1851-box-bx80768265kf/5283595416
